	10369.Gastrectomy	10673.Gastrectomy	10733.Healthy	10354.Healthy	10183.Healthy	10519.Healthy	10463.Healthy	10037.Healthy	10647.Healthy	10341.Healthy	10360.Gastrectomy	10784.Healthy	10114.Healthy	10751.Gastrectomy	10132.Healthy	10297.Gastrectomy	10563.Gastrectomy	10056.Gastrectomy	10618.Healthy	10791.Gastrectomy	10554.Gastrectomy	10068.Gastrectomy	10208.Healthy	10258.Healthy	10599.Gastrectomy	10486.Healthy	10291.Gastrectomy	10340.Healthy	10105.Healthy	10558.Gastrectomy	10176.Gastrectomy	10304.Healthy	10672.Gastrectomy	10794.Healthy	10537.Healthy	10509.Gastrectomy	10659.Healthy	10060.Healthy	10623.Gastrectomy	10395.Gastrectomy	10197.Healthy	10455.Gastrectomy	10433.Gastrectomy	10782.Gastrectomy	10457.Gastrectomy	10319.Gastrectomy	10064.Gastrectomy	10025.Healthy	10234.Gastrectomy	10703.Gastrectomy	10742.Gastrectomy	10317.Healthy	10257.Gastrectomy	10207.Healthy	10058.Healthy	10250.Healthy	10850.Healthy	10684.Healthy	10562.Healthy	10451.Gastrectomy	10355.Gastrectomy	10080.Healthy	10106.Healthy	10112.Gastrectomy	10696.Gastrectomy	10048.Healthy	10156.Gastrectomy	10215.Healthy	10690.Gastrectomy	10192.Gastrectomy	10423.Gastrectomy	10465.Healthy	10219.Healthy	10632.Healthy	10540.Gastrectomy	10741.Healthy	10378.Healthy	10302.Healthy	10574.Gastrectomy	10776.Healthy	10807.Healthy	10107.Healthy	10501.Gastrectomy	10538.Gastrectomy	10244.Healthy	10231.Healthy	10166.Gastrectomy	10246.Healthy	10104.Gastrectomy	10189.Gastrectomy	10167.Gastrectomy	10680.Gastrectomy	10657.Healthy	10036.Healthy	10357.Healthy	10243.Gastrectomy	10100.Healthy	10543.Healthy	10698.Healthy	10226.Healthy	10205.Gastrectomy	10342.Gastrectomy	10321.Gastrectomy	10487.Healthy	10701.Healthy	10810.Gastrectomy
M00566	0.0	0.0	0.0	0.0	0.0	0.0	2.2848840475100002E-7	0.0	1.4658377956500002E-7	0.0	0.0	0.0	7.67465243965E-7	0.0	0.0	3.316958847915E-7	0.0	0.0	1.6881488507349999E-7	9.86460636385E-8	0.0	6.189258401775E-8	7.23987516265E-7	0.0	0.0	0.0	0.0	2.055405558775E-7	1.6335881535174998E-7	0.0	1.5598487086224998E-7	0.0	0.0	0.0	3.8575034093E-6	1.488127582885E-7	0.0	1.3711266230975E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.546505757275E-7	8.17976023325E-8	0.0	0.0	0.0	0.0	2.297893412115E-7	0.0	3.2284354983125003E-7	0.0	0.0	2.38970484413E-7	2.2607879580775E-7	2.2269832646025E-7	0.0	0.0	0.0	0.0	0.0	1.1765726645499999E-7	0.0	1.5446364652125E-7	4.00546021315E-7	0.0	1.469000996135E-7	3.5436339996025E-7	0.0	1.8322026136575E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9854775162850004E-7	2.01153848617E-7	0.0	0.0	0.0	0.0	0.0	1.9673784752349998E-7	2.7231098602775003E-7	0.0	0.0	3.5902962972825E-7	3.0941872817125E-7	0.0	0.0	2.1064238406775004E-7	0.0	1.061499212045E-7	7.99230136663E-7	0.0	2.7952260910250003E-7	1.1807793797725E-7	0.0
M00204	2.805341579625E-7	7.266261124E-6	6.691569781256E-6	1.35349233255E-5	2.91672109475E-6	1.1743834878175E-6	9.237646400125001E-7	5.873726135765E-7	6.77617151795E-7	2.631145709425E-6	1.6835602226509E-5	2.7181931650749996E-7	1.09056395242275E-6	1.668124828195E-5	1.821521248055E-6	0.0	1.4102215444725E-6	2.321888883165E-6	2.40569679623E-5	2.965861632375E-6	1.235677796625E-6	2.8868163844250004E-7	2.41226122492E-6	0.0	3.33801266825E-5	0.0	1.2781281971229998E-6	0.0	2.0967264302325E-7	4.57678191935E-5	5.4748828338825E-6	2.542930779E-7	0.0	0.0	2.947886322325E-6	2.3392454403675E-7	5.2169603215E-7	4.400142167875E-7	3.741792176875E-6	7.778676982675E-6	3.2648069350999996E-5	1.8079453115475E-5	7.179881697949999E-7	1.489700412075E-5	1.96084860953E-6	4.8073334662960005E-6	8.9416184585E-7	0.0	1.7660756959099998E-6	7.414284083335E-6	1.999700888714E-5	0.0	9.208199385675001E-7	1.2806352452275E-6	0.0	8.097019549524999E-7	1.7494109162400001E-6	0.0	0.0	1.8079641619024998E-7	1.076431178835E-6	7.455530188375E-6	3.477142633725E-7	2.882192172025E-7	6.21541718835E-7	0.0	1.9969638082875E-5	4.195781470175E-5	5.6947021712E-6	0.0	4.57820731095E-7	0.0	1.0596507570149999E-6	2.609624758625E-6	1.6025983356375E-5	7.585153012000002E-6	0.0	1.5762261960825004E-6	7.338483901324999E-7	0.0	4.0875831785E-5	0.0	6.222747536975E-6	2.023905671285E-7	3.260949862925E-7	1.27940224664E-5	0.0	2.225315607775E-6	2.1585846255675E-5	8.029258822000001E-6	1.0737763528516E-5	3.922075278875E-6	3.069948952475E-7	3.5267419411E-7	1.1932113582799998E-7	3.7305753548249997E-7	9.10084429635E-7	0.0	4.364835573425E-6	0.0	0.0	0.0	1.8062117555075E-5	0.0	1.1734060789175E-7	3.0665850553E-6
M00325	9.281251011324333E-5	5.595157662960001E-5	7.906483548466668E-5	7.758504290866667E-5	1.08631431891E-4	7.921146688738002E-5	5.006481108501333E-5	9.730596526066666E-5	9.167799738433334E-5	7.589313118575E-5	9.227270264973668E-5	1.5641981572333334E-4	1.0165350909166666E-4	8.873397488133334E-5	8.646699622505667E-5	4.526355729436667E-5	6.8090882068E-5	6.197141618233335E-5	1.3964278593043333E-4	1.0275449142633336E-4	5.087802403463666E-5	1.1494420373426999E-4	4.854328928599998E-5	1.6753172495533335E-4	7.358750615819333E-5	9.216408964133334E-5	6.147741488069999E-5	6.657586104623333E-5	6.673183429611666E-5	1.08606807381229E-4	6.695400529285334E-5	5.619395711660234E-5	5.530833502456832E-5	1.1142237122033337E-4	9.846096547580001E-6	1.0158055959977667E-4	2.229663115443333E-5	2.0502065128800002E-5	1.0032532872099999E-4	1.0306633692333333E-4	1.1654414344766671E-4	9.483075184578002E-5	7.223593122733332E-5	1.0605433719466666E-4	1.0639132552666666E-4	5.660362794533333E-5	8.563526943133334E-5	4.5024066978166666E-5	8.965051399433334E-5	9.561938771333334E-5	9.7501835175E-5	9.163735590200001E-5	1.2954477830215332E-4	8.683848410440034E-5	6.3230049741E-5	6.633181875400001E-5	8.694975797433333E-5	6.955415879152667E-5	1.4445724285966667E-4	8.66995726344E-5	7.984333639498999E-5	1.6861556207286666E-5	1.0514269491E-4	9.1375521031E-5	6.3735108558E-5	4.006301787166666E-5	7.142930213833334E-5	7.968575764366667E-5	8.614711573266667E-5	8.692847575440669E-5	6.0184803132333355E-5	1.2746240778340669E-4	1.12513416401E-4	8.072004435400002E-5	1.6127187716723337E-4	7.432226445533333E-5	7.991358723266667E-5	8.572953364066668E-5	1.0032836522866667E-4	1.4636861043033333E-4	1.07480509695E-4	7.6481603031E-5	1.4529330516066668E-4	7.705651176248334E-5	1.0118813239E-4	1.49038457524E-4	8.904460085866666E-5	1.5247261397766665E-4	7.910483029733335E-5	6.773428746300002E-5	5.8920111035E-5	7.934384042573E-5	1.0771703178736002E-4	6.502812716537E-5	5.5119460538E-5	5.371131087403334E-5	5.7614964232666654E-5	1.2230110092562333E-4	8.504564464833333E-5	8.646246533121667E-5	1.0211913796141E-4	6.379233873266667E-5	9.885671004333334E-5	6.714365514466667E-5	1.36386465909E-4	1.18375077459055E-4
M00446	0.0	2.1257452068749998E-5	7.12329075001E-7	2.541224528865E-5	8.29302490645E-6	6.866844664095001E-7	4.30773980083E-7	1.029367876316E-6	1.38092229565E-6	3.374297257645E-6	9.59327616758E-6	8.16136102294E-7	2.849694200225E-6	2.444136901825E-5	4.259387106905E-6	0.0	4.881968634005E-6	4.57945573114E-6	4.02679872675E-5	3.9193891414E-6	2.452878099215E-6	0.0	2.734749215255E-6	0.0	5.694065644205E-5	6.628711165845E-7	3.833960443630001E-6	0.0	0.0	6.76060927127E-5	1.7418141855E-5	0.0	0.0	0.0	5.371278312285E-6	0.0	1.748363266285E-6	1.2179504426725E-6	1.329081446275E-5	0.0	1.24732613315E-4	6.0521479360499996E-5	0.0	3.814657989935E-5	9.019014313339999E-6	1.8732181336950003E-5	9.090312244764999E-7	0.0	2.2501651617699998E-6	1.89398061958E-5	6.887816316845E-5	0.0	2.0995048817749998E-6	1.810577618225E-6	0.0	1.024611276528E-6	3.976113556055E-6	0.0	0.0	0.0	2.54587463043E-6	1.6723330277250003E-5	0.0	1.5095452075700001E-6	1.294929413095E-6	0.0	6.5459255643E-5	7.69451622269E-5	1.671286530545E-5	0.0	0.0	0.0	3.21293915281E-6	4.777871297855E-6	6.356902544305E-5	0.0	0.0	4.180882756935E-6	5.40750109048E-7	0.0	6.90076376389E-5	0.0	1.364259642285E-5	0.0	0.0	3.8391141282600005E-5	0.0	6.52851108221E-6	6.172677032835E-5	1.0872647578855E-5	3.44353160389E-5	6.87989571731E-6	0.0	1.7864240505900001E-6	0.0	9.423379435495001E-7	1.0067681974269999E-6	0.0	1.0113086673865001E-5	0.0	0.0	0.0	3.98315238827E-5	0.0	0.0	5.4977643718099995E-6
M00567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72640088038E-6	0.0	1.0296228257469231E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.224056774149232E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.052351230423077E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.154222714875384E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.913720241748332E-7	0.0	0.0	0.0	6.495255622495001E-7	0.0	0.0	0.0	0.0	0.0	2.7370839011566667E-6	0.0	0.0	0.0	0.0
M00205	2.4833018443800002E-5	4.6404317131033326E-5	7.429870974923333E-5	8.943064967106666E-5	2.9649639004500003E-5	7.355282481796666E-5	1.2386210493733335E-4	4.76206886914E-5	8.19278884331E-5	1.20328216128E-4	1.8579530093666668E-5	5.503379526399999E-5	7.142731763046667E-5	2.252627352103333E-5	8.277613805396666E-5	5.30638308897E-5	4.4907986280433336E-5	7.648773146703333E-5	5.5997020867799994E-5	1.53493017703E-5	5.92744462071E-5	9.35976904671E-5	1.0955690556116667E-4	5.653761349853333E-6	4.9820231056166666E-5	8.86204999982E-5	9.208925413716667E-5	4.973568374353333E-5	7.146824181816666E-5	1.51721381961E-5	7.069825550710001E-5	9.032721824433334E-5	7.42377659962E-5	2.3955119201533335E-5	6.195582941973333E-5	6.267368963923334E-5	1.1301660423733335E-4	1.5989425374633332E-4	4.88720292827E-5	4.2505202058133335E-5	1.66212116264E-5	4.633979715896666E-5	6.35013539206E-5	7.518511136340001E-5	1.6796461298500002E-5	2.2822178384666667E-5	1.5199601811466664E-5	1.1817235628833334E-4	1.3243668196666667E-5	1.64446977377E-5	1.2776913686533335E-5	1.1612370894123333E-4	6.885735613616667E-5	4.549237226273334E-5	4.1974110926E-5	9.241290127696667E-5	2.9392599839966667E-5	5.8087021972800005E-5	3.164398747803333E-5	4.1801275871E-5	4.453582646466667E-5	7.163051063183334E-5	4.452525404136667E-5	6.83481725314E-5	6.32953778807E-5	1.0463177643606665E-4	3.0219377669500003E-5	4.181577782373333E-5	3.878047398543333E-5	4.047863151956667E-5	3.189634796063333E-5	3.577369217273333E-5	3.948433928863333E-5	5.385173905393334E-5	4.35624034849E-5	4.6846836727766675E-5	8.00611370549E-5	3.764376744156667E-5	2.81704833392E-5	2.4273325993466667E-5	2.22262889909E-5	4.2794740120733333E-5	3.253674296626666E-5	5.171116185443333E-5	4.393788747713333E-5	2.1079920413033336E-5	3.3636183019033334E-5	4.54574489064E-5	4.315374570353334E-5	2.9608859996733337E-5	6.716743097283334E-5	3.89338701985E-5	6.982499094976666E-5	3.924323684363333E-5	7.352984714783334E-5	7.699863682419999E-5	2.8160638528866664E-5	4.693887849553334E-5	1.1617187185466666E-4	9.787103367446667E-5	4.16612941438E-5	7.74343530925E-5	4.022407659213333E-5	8.639429169366667E-5	3.3785843354733335E-5	8.336357680293334E-6
M00326	6.821256612725E-5	2.6463626889250008E-5	5.9298626613500014E-5	5.81887821815E-5	8.147357391825E-5	5.914286215101501E-5	3.592530261825E-5	7.29794739455E-5	6.875849803825E-5	5.644490681625E-5	6.647321542800001E-5	1.173148617925E-4	7.624013181875E-5	6.6550481161E-5	6.24751993455E-5	3.150262156722E-5	5.1068161551E-5	4.6478562136750015E-5	6.158966175025E-5	7.706586856975001E-5	3.8213823201965E-5	8.510373328325E-5	3.6407466964499985E-5	1.256487937165E-4	5.4489351194E-5	6.9123067231E-5	3.808038554975E-5	4.9602704176E-5	4.895614238975E-5	8.138108718625E-5	4.916214076875E-5	4.05232200542625E-5	4.132932372949999E-5	8.356677841525003E-5	7.093020356975E-6	7.584908527E-5	1.6722473365825E-5	1.53765488466E-5	7.524399654075E-5	7.72997526925E-5	8.740810758575003E-5	6.959905343625001E-5	5.41769484205E-5	7.9540752896E-5	7.9793494145E-5	4.2452720959E-5	6.42264520735E-5	3.1097511786E-5	6.723788549575E-5	7.1714540785E-5	7.312637638125E-5	6.87280169265E-5	9.531027242125E-5	6.502877280300001E-5	4.742253730575E-5	4.97488640655E-5	6.521231848075E-5	5.14428111895E-5	1.0834293214475E-4	6.445505747075E-5	5.8981721065262495E-5	7.6082414469E-6	7.88570211825E-5	6.853164077325E-5	4.78013314185E-5	3.004726340375E-5	5.357197660375E-5	5.976431823275E-5	6.46103367995E-5	5.2686255871225016E-5	4.5138602349250015E-5	9.265304707399251E-5	8.438506230075E-5	6.0540033265500014E-5	6.762772328975003E-5	5.57416983415E-5	5.99351904245E-5	6.470136600704001E-5	7.52462739215E-5	1.0977645782275E-4	8.061038227125E-5	5.736120227325E-5	1.089699788705E-4	4.839107528292376E-5	7.58910992925E-5	1.11778843143E-4	6.6783450644E-5	1.1435446048325E-4	5.9328622723000015E-5	5.080071559725001E-5	4.419008327625E-5	5.7285491917160005E-5	7.992186507E-5	4.7577777808E-5	4.13395954035E-5	3.7759809504340996E-5	4.321122317449999E-5	9.1388648622E-5	6.378423348625E-5	6.417636809625E-5	7.598199423525E-5	4.78442540495E-5	7.41425325325E-5	5.03577413585E-5	1.0228984943175E-4	8.869351782725E-5
M00447	3.0727832841400005E-6	3.2895548154500004E-5	2.33620518206E-6	9.710858716185E-5	1.376122095825E-5	1.4951150706665E-6	7.126582945645E-6	4.404510678E-6	9.414468553635E-6	5.90719794519E-6	1.27409583159E-5	9.87425135377E-7	6.89235226173E-6	3.7689466255450005E-5	8.204650421965E-6	1.798895230075E-6	6.590179894105E-6	7.848169109795002E-6	8.6455109701E-5	5.175105835885E-6	3.424747346225E-6	1.4950786807055E-6	2.3123901968E-5	0.0	8.004900602605E-5	9.801286293365E-7	6.437497093790001E-6	0.0	5.79110445782E-7	8.844395513905E-5	3.284130931365E-5	0.0	0.0	0.0	4.830700745700001E-5	2.044373319195E-6	6.73250263386E-6	3.903979905985E-6	1.591132197845E-5	2.6121274810399998E-5	1.419390144705E-4	7.370085875524999E-5	0.0	4.35080353696E-5	1.01057119564E-5	2.080135415245E-5	1.075421861042E-6	6.1259456023E-7	4.75960958586E-6	2.667864369525E-5	1.155534881225E-4	0.0	5.100279283799999E-6	1.2346041200399998E-5	1.5023423249095001E-6	2.499831584395E-6	8.150725050895E-6	0.0	0.0	0.0	7.81792213243E-6	5.366538525315E-5	7.51422884302E-6	3.7866265157500003E-6	7.496343467159999E-6	2.02188580229E-6	8.080591555445E-5	1.0981196347249999E-4	2.25690471198E-5	2.63459161647E-6	6.78612365898E-5	0.0	9.658678117965E-6	8.876144446545E-6	7.065041263675E-5	3.843942055395E-5	2.68519010973E-6	6.7791451348300004E-6	1.833852252441E-6	1.083419546554E-6	8.688077762225E-5	2.11654828229E-5	1.83819457591E-5	0.0	1.2683685439470001E-6	5.243339031165E-5	0.0	9.384839106925E-6	8.05874663185E-5	1.916387076305E-5	4.217115188355E-5	1.3075646390819999E-5	1.5693450174550002E-5	3.582276477905E-6	0.0	5.479407920295E-5	4.053440559755E-6	0.0	1.43775362733E-5	1.2965159668585E-6	3.4829318865300004E-6	6.057716401530001E-6	6.364661059535E-5	0.0	0.0	7.14520339653E-6
M00568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35506129091E-6	3.40725280379E-6	8.90497035677E-6	0.0	0.0	2.05635860761E-5	0.0	0.0	0.0	2.19528392035E-6	4.78576771181E-6	3.1783531516E-6	2.58953303949E-6	0.0	0.0	0.0	3.67033508093E-5	0.0	0.0	0.0	0.0	5.03810763081E-5	1.41648023902E-5	0.0	0.0	0.0	3.56297025376E-6	0.0	0.0	0.0	0.0	0.0	0.0	3.41791760459E-6	0.0	1.73626613832E-5	0.0	0.0	9.352370655989999E-7	0.0	2.6438978084700003E-6	0.0	2.71498850234E-6	0.0	0.0	1.1518739863E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53563326822E-6	0.0	0.0	0.0	0.0	0.0	4.08917313692E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21718874434E-5	0.0	2.91682529958E-6	0.0	0.0	0.0	0.0	0.0	4.42108897508E-6	7.950277147010001E-6	2.14639772932E-6	5.89514407157E-6	0.0	0.0	0.0	0.0	0.0	0.0	4.91759920149E-6	0.0	0.0	0.0	1.55435113121E-5	0.0	0.0	3.7611504948400003E-6
M00206	3.35139974783675E-5	1.169023894289975E-4	5.5366539124152756E-5	6.06777177808525E-5	4.3214117613375E-5	5.33462994935E-5	1.1060318227011499E-4	4.780879303936025E-5	8.29984179117025E-5	6.852769304148251E-5	2.1314698444125E-5	3.2462864393410746E-5	7.7072115967885E-5	2.679776824675E-5	8.301462802325001E-5	1.3958182773387748E-4	6.983344366775E-5	7.9058088999175E-5	7.0747348005275E-5	2.370717998710275E-5	9.5722003716303E-5	6.312441858378124E-5	8.06552150040625E-5	2.446786554305E-5	6.474329599605251E-5	8.074949623975E-5	1.0129200213919279E-4	7.32198973278125E-5	7.993294862586503E-5	1.8889792489875E-5	7.948329217741525E-5	1.0354096570725E-4	8.981477122546776E-5	2.92115248430075E-5	1.143468937583E-4	6.36991484863375E-5	1.3055756565282073E-4	1.2596810685635E-4	4.285457465298425E-5	1.977244431635E-5	5.6221228818175E-5	4.5540983476470754E-5	5.5247455072E-5	6.74334033422925E-5	2.4388408899912E-5	6.11384520959225E-5	3.1032068342975E-5	8.680437781946E-5	4.3210990264E-5	4.4929150293605255E-5	3.473027354675E-5	8.15290957009135E-5	5.34848529913795E-5	5.134716780166E-5	6.81379930420825E-5	9.26629411115E-5	4.610162079125E-5	5.6503303290972E-5	4.3736122776713E-5	6.295766264288002E-5	6.4437326659962E-5	1.9962883367599047E-4	4.61679227405375E-5	4.977543228167076E-5	6.284095077067175E-5	1.237091358556885E-4	5.695651154725E-5	6.022280498302501E-5	5.527083524296E-5	8.316055749650001E-5	3.3634406415500006E-5	4.155803302940175E-5	6.053956388252125E-5	6.1666203771365E-5	4.871426852875E-5	5.682899684275E-5	8.9528375151E-5	6.57668735296625E-5	6.437237142747875E-5	4.3944636442500004E-5	5.351066150575E-5	1.4973140027774997E-4	4.540364178975E-5	9.369201117625E-5	5.0943151303432765E-5	4.0819572689030255E-5	2.6682122028815E-5	6.45145001956275E-5	5.0445135886E-5	8.10611853942475E-5	7.321624861184999E-5	6.200657537792601E-5	6.465367895188575E-5	7.570578326612425E-5	7.9862626049E-5	7.873029077549999E-5	1.7114933221675E-4	9.140610210000503E-5	6.178183859666E-5	6.533231062825E-5	6.6738504049194E-5	8.52015006413345E-5	3.1608529430749986E-5	7.454179623751E-5	3.2139287014175E-5	2.6997212445215E-5
M00448	0.0	8.31297472582E-6	3.844004178625E-6	1.0385248729775E-5	3.55821927509E-6	9.808765847759999E-7	2.4388425381199998E-6	7.71544081632E-6	3.713575984235E-6	2.8755269170749996E-6	2.463418188745E-6	3.682156867595E-6	6.329783200349999E-6	9.417793553195E-7	6.3808192242599995E-6	1.827063304731E-6	7.704521482785E-6	3.6975732805500005E-6	3.33563837672E-6	3.308110791590001E-6	1.25462810924E-5	3.82871994702E-6	3.52100501913E-6	3.03281716853E-6	0.0	2.316282818425E-6	1.38135516542E-5	2.2902834304199997E-6	4.366653227105E-6	1.333011398985E-6	0.0	6.47921617439E-6	1.4274527127735002E-6	4.176556166085E-6	6.459290888999999E-7	3.880167376505E-6	1.4568473241155E-6	2.48072983406E-6	6.174589364310001E-6	0.0	0.0	0.0	3.4990947027900004E-5	4.7409433706099994E-6	3.752521687675E-6	9.9210664685E-6	3.232577859235E-6	3.78015295642E-6	1.90523205107E-6	3.97905439553E-7	0.0	4.40117552788E-6	3.76764564494E-6	2.840657844995E-6	7.882562882615E-6	6.6012544493000005E-6	1.1315609409565E-6	4.659121333673501E-6	1.942613340145E-6	1.70890506113E-6	1.0600067343854999E-5	3.8151546476850005E-6	2.089933562005E-6	9.486380331314999E-6	3.187207754535E-6	3.394404860475E-5	4.830864083364999E-6	1.5319777814499999E-6	3.995228928359999E-6	1.16138316438E-6	1.2079770284525E-6	0.0	2.9984081088549994E-6	4.17698568028E-6	3.150737440775E-6	0.0	7.2148260573E-6	4.5161865091750005E-6	0.0	5.258114979705E-6	2.3821428095949998E-6	1.425153370895E-6	1.25459005727E-6	8.427885073845E-6	3.6581977526449998E-6	4.321545027285E-6	1.5892578988599999E-6	5.6479523416749995E-6	2.4279904078800002E-6	8.304887762205E-6	1.89712055551E-5	6.5851549093250005E-6	6.2350770555E-6	2.1857302429425E-5	3.56036359411E-6	1.1700657049895E-5	2.567207938045E-6	5.16223088175E-6	5.063827560509999E-6	1.1794710401489997E-6	3.762354042565E-6	6.835609828035E-6	1.673361188265E-6	3.91090550227E-5	1.3374980384450001E-5	8.36503990554E-7
M00207	2.3669444834514283E-4	4.861479954335715E-4	3.5731031975585716E-4	5.072192210489999E-4	4.2865268815757147E-4	4.468472194878572E-4	6.284842087225716E-4	3.123751492927143E-4	4.090816166541429E-4	3.7664480255271426E-4	1.1436107216635716E-4	1.8280391805842859E-4	4.1054053402799997E-4	1.580050122891429E-4	3.888442803491429E-4	5.366001125725714E-4	2.9681129373500004E-4	3.850472432585715E-4	3.785035509404286E-4	1.0853404188394288E-4	4.2669512207071426E-4	3.605821527582857E-4	5.175816167191429E-4	1.3279355106645717E-4	3.0833159511942863E-4	4.991571140245714E-4	3.97773863086E-4	5.007445713374286E-4	3.6616476726228576E-4	1.1159972905664286E-4	4.2663514428614285E-4	8.328004866969999E-4	4.999079076989999E-4	1.6317297185699996E-4	3.3297005393128574E-4	3.601844943265714E-4	5.817535568648571E-4	0.0013461665117014286	2.0944785624542862E-4	1.5529695847605715E-4	1.661177159662857E-4	2.1165530311885713E-4	2.494678321485714E-4	2.9124492828871436E-4	1.8566529458429997E-4	2.0324125142257143E-4	1.4746039778414287E-4	5.003427120857143E-4	1.352748251462857E-4	2.0417158244142856E-4	1.1669495539971428E-4	3.671536737451429E-4	3.8755207844400004E-4	2.3438965710714286E-4	2.7300962769500004E-4	4.58970933228E-4	2.7622424199357144E-4	3.269392081722858E-4	2.53699375115E-4	3.1471772815500006E-4	2.7205535850257143E-4	0.0012172904739962856	2.005190347877143E-4	2.4763380755342857E-4	2.704174596772858E-4	6.40955001144E-4	2.371955922925714E-4	2.904101284741429E-4	2.664475898208572E-4	4.56641727668E-4	1.901979991657143E-4	2.3039597579185717E-4	2.792025302885714E-4	4.0303164930528574E-4	2.2451704499685716E-4	1.365354686647143E-4	5.196375169941428E-4	3.402365616360001E-4	3.489948792378572E-4	1.934588241204286E-4	2.17319530311E-4	3.3323766682142854E-4	1.85938782526E-4	5.893849027818572E-4	2.587533417391428E-4	1.7464100407971428E-4	1.4439891289557143E-4	2.456974897772857E-4	2.4068961371342856E-4	3.477722275942858E-4	2.629802821205715E-4	3.291938300867143E-4	2.975297601404285E-4	6.365562874988572E-4	4.2215681333685715E-4	4.3437972353899996E-4	3.794093509674286E-4	4.2614966303928565E-4	4.122901265578572E-4	3.263681177235714E-4	3.9825313475485717E-4	3.5856689076257145E-4	1.2094182463814284E-4	4.2914827885085714E-4	1.952296552732857E-4	7.98756941774E-5
M00449	0.0	2.827835893075E-5	1.059498164043E-6	4.898349187055E-5	1.26953514626E-5	1.1041671298149999E-6	1.35980262273E-6	1.266169080225E-6	1.709600982635E-6	4.495333477725E-6	1.2368836158449999E-5	1.0200976224984999E-6	4.08104178619E-6	2.8744000301E-5	4.794987256845E-6	0.0	5.8728039549349995E-6	6.1802398380999995E-6	8.34165280898E-5	4.673076481999999E-6	0.0	0.0	5.376262696644999E-6	0.0	6.567833304315E-5	0.0	4.798966818635E-6	0.0	0.0	7.207502240870001E-5	1.844792273265E-5	0.0	0.0	0.0	1.6421587907280002E-6	0.0	0.0	2.27801498663E-6	1.704107483065E-5	0.0	1.3777317132500003E-4	7.124049504525E-5	0.0	4.19533651461E-5	1.0787367446929998E-6	2.05832659068E-5	7.389241931085E-6	0.0	3.32868305585E-6	2.370229775545E-5	8.061692003955E-5	0.0	3.30438750157E-6	2.88305130412E-6	0.0	1.687499977812E-6	5.96746976414E-6	0.0	0.0	0.0	4.302846928859999E-6	2.126325143225E-5	0.0	2.3281949290200003E-6	2.2304169779149996E-6	0.0	8.029728078740001E-5	9.16745131684E-5	2.48978875243E-5	0.0	0.0	0.0	4.17650753784E-6	8.148056180719999E-6	7.31009723025E-5	0.0	0.0	5.4712384092799996E-6	1.0409022346804998E-6	0.0	8.126497237275E-5	0.0	8.56898136597E-6	0.0	0.0	4.971569826345E-5	0.0	5.65884376827E-6	7.510988788559999E-5	1.52849180942E-5	3.9115225964649994E-5	7.452658569295001E-6	1.3142396170149998E-6	1.9694169026600003E-6	0.0	2.29273601518E-6	1.8465549304799998E-6	0.0	7.662255564225E-6	0.0	0.0	0.0	5.53101755991E-5	0.0	0.0	4.81413144835E-6
M00328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85328452604E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1794849227533332E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56111746006E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0681325585699997E-6	1.0573806973273333E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07476641896E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8060980643000004E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
