	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00720	1.1164266666666666e-05	2.21381e-05	5.523366666666666e-06	7.758933333333333e-06	6.330533333333333e-06	1.2422566666666667e-06	6.6817666666666676e-06	1.2573533333333333e-05	1.1461466666666666e-06	3.740133333333333e-06	3.0227000000000007e-06	1.3850266666666666e-06	1.01451e-05	6.2346e-06	1.6442666666666668e-05	3.7483e-05	9.0496e-06	1.45022e-05	5.6324666666666665e-06	1.49059e-05	2.978093333333333e-06	1.1374233333333332e-06	2.583716666666666e-06	2.3920366666666665e-06	3.0086933333333324e-06	4.616533333333333e-06	5.211566666666667e-06	2.97921e-06	6.892966666666666e-06	2.4951266666666666e-05	6.8547666666666674e-06	1.2866533333333335e-05	2.1830100000000006e-05	2.16375e-05	9.546366666666667e-06	7.845666666666667e-06	1.6314733333333332e-06	1.0879166666666667e-06	4.470733333333334e-06	2.731903333333333e-06	1.80911e-05	5.7210000000000025e-06	5.035e-06	2.0021033333333333e-06	2.31754e-06	2.6873466666666663e-06	4.2498e-06	4.509966666666668e-06	7.317833333333333e-06	6.552133333333334e-06	3.4429333333333327e-06	7.019666666666666e-06	1.30589e-05	2.027123333333333e-05	2.89843e-06	6.803300000000001e-07	1.1206266666666666e-05	1.8172666666666666e-05	4.399e-06	9.843733333333333e-07	8.386066666666666e-06	7.833033333333333e-06	4.4832000000000005e-06	1.3627433333333333e-05	7.993833333333333e-07	7.0900000000000016e-06	6.4278e-06	1.7103833333333333e-06	5.994566666666667e-06	8.898466666666666e-06	1.4089133333333334e-05	5.2464e-06	4.713033333333333e-06	1.1223266666666666e-05	5.7653666666666665e-06	8.373366666666667e-07	1.9389166666666665e-06	1.52235e-06	7.625599999999999e-06	2.40626e-06	4.642566666666667e-06	1.9659666666666667e-05	1.29556e-06	9.745666666666667e-06	1.5622766666666665e-05	3.7158333333333326e-06	3.2038333333333335e-05	1.0640666666666666e-05	2.3295966666666665e-05	3.27313e-05	8.043900000000001e-06	1.0681633333333336e-05	1.36203e-06	5.025666666666668e-06	8.640833333333334e-06	3.2328500000000007e-06	1.1842866666666666e-05	5.357033333333333e-06	1.6945466666666667e-06	5.1478999999999995e-06	3.8728e-06	1.58175e-05	2.1769666666666667e-06	6.483833333333333e-06	2.09095e-06	6.292133333333334e-06
M00721	9.153176428571428e-08	8.150755482142856e-06	0.0	1.952529589285714e-06	1.940451714285714e-05	0.0	4.692113392857143e-07	1.0848871071428569e-06	0.0	0.0	1.6898028571428568e-06	1.327335285714286e-06	5.767865714285713e-08	4.379406071428571e-08	0.0	3.0620672857142855e-05	1.417848392857143e-07	4.3084267e-06	2.9432978571428568e-06	1.1115200892857142e-06	2.5865155357142856e-08	0.0	1.04760075e-07	3.5111134892857146e-06	1.768444107142857e-06	7.36360107142857e-06	1.2666802714285713e-06	1.1338351000000001e-06	0.0	2.9616217857142864e-07	3.6802955357142853e-06	8.036819642857143e-07	2.770415788571429e-05	2.719266660714285e-05	0.0	1.5791260357142857e-06	1.804440642857143e-07	6.850143571428571e-07	1.5526799999999998e-07	1.0863614285714286e-08	1.1127554107142855e-05	2.13154625e-06	1.5027145892857143e-06	0.0	5.917315e-07	0.0	5.902596535714286e-06	3.532205303571429e-06	0.0	7.599709285714287e-06	6.3390025e-08	1.5171445714285713e-07	2.4945039285714286e-07	1.9997270892857145e-05	3.197918928571429e-07	0.0	3.54522375e-07	6.580670267857147e-07	4.6868859464285706e-07	5.856558928571429e-08	4.233553571428572e-08	7.41465375e-08	1.0414390892857143e-06	5.519632642857144e-07	8.8539435e-07	3.8709082142857135e-06	4.752718392857143e-07	2.930675535714286e-07	1.8085300357142854e-05	2.015625892857143e-05	2.3225029285714282e-07	9.601482142857143e-07	2.0373655357142853e-06	1.690453928571429e-05	1.0312775e-07	3.0820161428571427e-07	1.4225832142857144e-07	2.3323454482142856e-06	4.2885910821428576e-06	0.0	0.0	7.1693871982142865e-06	0.0	6.698167910714286e-06	1.7046855714285708e-05	6.26438625e-06	2.3499319642857145e-05	0.0	1.4657945357142857e-06	9.425325714285713e-06	6.523567857142856e-08	1.3887523928571427e-05	1.2785225e-06	1.5932840267857143e-06	1.3498410000000003e-05	3.150451464285715e-07	1.368548792142857e-05	0.0	6.3032446785714285e-06	1.0935518214285714e-06	2.5593351785714285e-06	1.4366071964285714e-05	0.0	3.564668214285715e-06	0.0	2.385466071428572e-07
M00722	1.75741e-07	4.1786800000000015e-06	0.0	3.68393e-06	3.05297e-05	0.0	3.94902e-08	6.784820000000001e-07	0.0	0.0	0.0	0.0	1.4342e-07	1.21834e-07	0.0	6.30007e-05	0.0	2.85431e-06	0.0	9.04085e-07	0.0	0.0	1.6456900000000002e-07	6.3276300000000015e-06	0.0	1.33666e-05	1.27222e-06	0.0	0.0	5.18106e-07	0.0	1.40325e-06	0.0	1.99499e-05	0.0	9.97137e-07	1.07495e-07	4.238450000000001e-07	4.25716e-07	0.0	2.37599e-05	0.0	3.15015e-06	0.0	6.504919999999999e-07	0.0	1.00284e-05	3.98699e-07	0.0	1.0714200000000003e-05	1.03155e-07	4.2083e-07	0.0	3.67372e-05	0.0	0.0	5.65762e-07	1.17564e-06	9.16623e-07	1.20523e-07	0.0	7.21978e-08	1.60764e-06	4.98329e-07	2.00058e-06	3.46972e-06	3.4296e-07	1.81773e-07	2.58713e-05	2.49257e-05	1.85577e-07	1.55548e-06	3.51404e-06	2.39164e-05	0.0	5.1000649999999996e-08	3.3255599999999995e-07	2.7376099999999995e-08	1.40997e-07	1.88829e-08	0.0	9.60209e-08	0.0	7.747339999999999e-06	8.85046e-06	7.03653e-06	2.03727e-05	0.0	1.9899400000000005e-06	1.68088e-05	6.96567e-07	1.48607e-05	1.08185e-06	1.23879e-07	2.23568e-05	1.86143e-06	2.76606e-05	0.0	8.23642e-06	2.37596e-07	3.576090000000001e-06	1.39275e-05	0.0	1.89783e-06	0.0	0.0
M00602	9.293562125e-06	1.650445e-06	1.3696972e-05	2.92587775e-06	1.9940010250000002e-05	1.29550575e-05	3.31821475e-05	3.683125e-06	2.44766e-05	2.16216455e-05	7.269474999999999e-06	2.521776475e-05	2.17023825e-05	2.896247875e-05	3.78820975e-06	5.36885e-08	1.491431e-05	9.86525375e-06	1.70417425e-05	2.766435e-05	1.3064468e-05	7.66966e-06	1.7190940749999998e-05	2.29360525e-06	3.7021375e-06	1.243617375e-05	3.132005e-05	2.052286e-05	6.1968655e-06	7.220065e-06	2.5142282125000002e-05	8.960158000000001e-06	3.50445825e-06	1.1559783e-05	4.83775e-07	1.55561075e-05	1.00586225e-05	1.1086291e-05	7.01431825e-06	7.6458125e-06	1.14921875e-05	6.318624999999998e-06	1.65629825e-05	1.7364675e-06	1.38420075e-05	1.639247725e-05	1.312013e-05	4.4851675e-06	3.92094275e-06	5.5793e-05	1.4252635e-05	1.4614625e-05	6.9996392500000014e-06	1.8199395e-05	9.63741975e-06	2.275210975e-05	6.687025e-06	1.1245770999999999e-05	4.2414e-05	9.971195e-06	2.7257001e-05	6.414068775000002e-06	2.5082315e-05	3.0208237500000013e-05	1.6568740000000002e-05	1.7557875000000002e-05	2.41306625e-05	1.19486575e-05	1.2097009525e-05	2.265272e-05	1.2841815e-05	1.0318075e-05	1.50333525e-05	1.8272465750000006e-05	6.68839e-06	1.8073911499999998e-05	1.496558e-05	1.48083145e-05	1.78660925e-05	2.781734125e-05	1.176680925e-05	6.796261e-06	1.56326875e-05	1.42575375e-05	1.5554285e-05	5.2091674999999986e-05	1.87267e-05	5.760130000000001e-06	1.0857422375e-05	6.4564515e-06	3.08023625e-05	7.136783625e-06	1.4405265e-05	3.951742e-06	9.504765e-06	1.7224075e-05	1.1348832875000001e-05	1.09911275e-05	1.482141e-05	6.691535e-06	1.2291410000000001e-05	2.19654475e-05	1.26385e-05	1.063185575e-05	2.35760775e-05	1.3816268e-05
M00723	0.0	2.78902e-06	0.0	1.54847e-06	1.71842e-05	0.0	4.6819e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51888e-05	0.0	8.00222e-07	0.0	2.88109e-07	0.0	0.0	0.0	4.71185e-06	0.0	0.0	1.17775e-06	8.25349e-08	0.0	0.0	0.0	0.0	0.0	2.72563e-05	0.0	1.995e-06	3.64038e-07	8.221550000000002e-07	3.63234e-07	0.0	9.73281e-06	0.0	1.7119099999999997e-06	0.0	0.0	0.0	7.279639999999998e-06	4.4900800000000016e-06	0.0	0.0	0.0	0.0	0.0	2.45738e-05	0.0	0.0	2.59056e-07	4.62544e-07	2.11188e-07	1.51807e-07	0.0	0.0	6.658379999999999e-07	9.29414e-07	1.28215e-06	3.92654e-06	2.92104e-07	0.0	1.64645e-05	1.1475e-05	7.9137e-08	0.0	0.0	1.6629e-05	0.0	1.9222e-07	0.0	0.0	1.90068e-07	0.0	0.0	9.94225e-06	0.0	3.5219e-06	1.91708e-05	5.851e-06	2.31187e-05	0.0	1.68201e-06	4.12725e-05	0.0	1.67795e-05	9.90222e-07	2.40168e-06	1.53703e-05	1.48086e-06	1.61682e-05	0.0	3.50667e-06	3.03782e-07	3.51759e-06	1.602e-05	0.0	6.235280000000001e-06	0.0	0.0
M00603	3.32276e-05	2.840406666666667e-06	5.74011e-05	3.4215033333333336e-06	1.3740066666666667e-05	3.68801e-05	0.00010329733333333333	9.117563333333332e-06	0.0001068964	6.220869999999999e-05	2.4084866666666667e-05	0.0001039903	4.549606666666666e-05	8.218673333333334e-05	1.0384403333333333e-05	4.8318955000000005e-06	3.233456666666666e-05	3.082823333333333e-05	2.697250000000001e-05	8.228143333333332e-05	5.009433333333333e-05	2.8380033333333333e-05	4.218e-05	6.232546666666667e-07	1.2721566666666667e-05	3.66258e-05	0.00019920433333333327	7.167669999999999e-05	1.6562100000000002e-05	2.7680866666666668e-05	7.107976666666666e-05	3.467146666666667e-05	1.3277366666666668e-05	2.1433566666666668e-05	1.7589763333333331e-06	4.4026133333333335e-05	7.868646666666668e-05	4.857690000000001e-05	2.661276666666667e-05	2.203343333333333e-05	8.366060000000003e-06	1.724346666666667e-05	4.712133333333333e-05	9.678843333333334e-06	3.9545433333333336e-05	4.14117e-05	4.9789233333333334e-05	1.4205333333333331e-05	1.4276133333333332e-05	2.775303333333333e-05	4.9788799999999987e-05	4.789336666666667e-05	1.5946466666666667e-05	2.45277e-05	2.76826e-05	0.00010484166666666664	2.25766e-05	4.02951e-05	6.021413333333332e-05	2.169053333333333e-05	7.570973333333332e-05	1.814863333333333e-05	5.4828000000000004e-05	5.109093333333333e-05	6.636330000000001e-05	3.393526666666667e-05	8.851376666666666e-05	3.966206666666667e-05	2.001936e-05	3.83056e-05	4.04478e-05	2.147956666666667e-05	4.73789e-05	1.654643333333333e-05	2.493916666666667e-05	5.341416666666667e-05	4.469676666666667e-05	5.3638000000000004e-05	6.1019933333333335e-05	7.705216666666668e-05	2.550116666666667e-05	2.288613333333333e-05	2.974973333333333e-05	1.78038e-05	6.13729e-05	8.854829999999999e-05	1.080774e-05	2.1760700000000007e-05	3.53598e-05	2.0145800000000006e-05	8.211926666666667e-05	1.66384e-05	4.213600000000001e-05	8.472826666666667e-06	3.2867800000000004e-05	5.962893333333333e-05	9.169206666666668e-06	2.516843333333333e-05	4.848233333333333e-05	3.117246666666667e-05	6.081760000000001e-05	7.027703333333333e-05	5.316986666666667e-05	2.8218566666666668e-05	0.00014291	3.692986666666666e-05
M00724	0.0	1.72264e-06	0.0	1.54847e-06	1.63727e-05	0.0	8.81311e-07	7.364378000000002e-07	0.0	0.0	2.5821e-06	2.695543e-06	7.337759999999999e-08	9.69711e-08	0.0	2.06278e-06	1.80826e-07	8.00222e-07	4.63524e-06	2.88109e-07	0.0	0.0	8.706950000000001e-08	2.96675e-06	2.4949e-06	6.35648e-06	1.14255e-06	2.3086e-07	0.0	2.1077165000000008e-07	2.92195e-06	1.310428e-06	4.689e-05	4.57683e-05	0.0	2.17257e-06	5.62501e-07	8.015100000000001e-07	4.55303e-07	0.0	9.73281e-06	2.61115e-06	1.7119099999999997e-06	0.0	8.025269999999998e-07	0.0	6.183330000000002e-06	8.03221e-06	0.0	8.437150000000001e-06	0.0	1.0870655000000002e-07	6.99138e-07	2.45738e-05	2.6808900000000004e-07	0.0	2.59056e-07	4.62544e-07	2.11188e-07	1.52946e-07	0.0	9.774255e-08	6.658379999999999e-07	1.20448e-06	6.68616e-07	8.05462e-06	2.92104e-07	2.257395e-07	1.64645e-05	1.1475e-05	7.9137e-08	1.608375e-06	2.2459950000000003e-06	1.6629e-05	2.192775e-07	3.67812e-07	0.0	3.245745e-08	6.1810339e-06	0.0	0.0	1.77295e-05	0.0	3.5219e-06	3.61193e-05	4.3097500000000005e-06	3.39687e-05	0.0	3.47327e-06	4.12725e-05	0.0	1.16282e-05	9.90222e-07	3.32501e-06	1.53703e-05	1.11332e-06	1.61682e-05	0.0	3.50667e-06	4.55679e-06	1.95606e-06	2.18109e-05	0.0	6.39222e-06	0.0	0.0
M00605	8.58655e-06	1.650445e-06	1.18722e-05	2.711225e-06	1.89535e-05	1.1162075e-05	2.923625e-05	3.683125e-06	2.1158325e-05	2.04615e-05	6.30155e-06	2.314425e-05	1.70826e-05	2.889575e-05	3.1564e-06	5.36885e-08	1.208635e-05	9.765889425e-06	1.5161475e-05	1.91306e-05	1.26869e-05	6.767825e-06	1.713945e-05	2.053355e-06	3.5041e-06	1.1661375e-05	1.7468775e-05	1.720075e-05	5.863525e-06	5.7958500000000014e-06	2.496295e-05	8.458425e-06	3.34745e-06	1.0855525e-05	4.83775e-07	1.2930625e-05	5.923025e-06	1.053775e-05	6.396525000000001e-06	5.38695e-06	1.12503e-05	6.318624999999998e-06	1.3188525e-05	1.7364675e-06	1.2676525e-05	1.6094875e-05	1.100315e-05	4.0858e-06	3.215925e-06	5.5793e-05	1.2150175e-05	1.4614625e-05	6.289875e-06	1.6309725000000002e-05	9.5273e-06	2.2105050000000006e-05	6.687025e-06	1.0470675e-05	4.2414e-05	8.95435e-06	2.6891e-05	6.2962e-06	2.256315e-05	2.1553575e-05	1.49434833e-05	9.502e-06	2.113135e-05	1.070375e-05	1.2020225e-05	2.04871e-05	1.08988e-05	1.0318075e-05	1.318925e-05	1.7604224999999998e-05	5.95335e-06	1.738885e-05	1.1682925e-05	1.4782825e-05	1.6099175e-05	2.758125e-05	1.1273825e-05	6.32355e-06	1.3012225e-05	1.01104635e-05	1.40251e-05	4.9423e-05	1.87267e-05	4.7972e-06	8.0805e-06	1.90597e-05	2.70695e-05	7.0912e-06	1.395275e-05	3.389625e-06	8.38715e-06	1.7224075e-05	1.124995e-05	9.993e-06	1.17349e-05	4.2531e-06	1.1256175e-05	1.9022975e-05	1.26385e-05	9.76245e-06	1.7567375e-05	1.3405525e-05
M00606	9.1852575e-06	1.650445e-06	1.18722e-05	3.7550325e-06	1.89535e-05	1.1176044275e-05	2.98980325e-05	3.78939325e-06	2.11701336e-05	2.095107e-05	6.311220425000001e-06	2.3337639e-05	1.7173875250000002e-05	3.006558e-05	3.1564e-06	5.36885e-08	1.208635e-05	9.72e-06	1.5161475e-05	1.91306e-05	1.3000355e-05	6.7773005e-06	1.713945e-05	2.053355e-06	3.5041e-06	1.1661375e-05	1.767209175e-05	1.720075e-05	5.8781905e-06	5.7958500000000014e-06	2.5444000000000002e-05	8.7837475e-06	3.37448825e-06	1.0855525e-05	4.83775e-07	1.2936563275000003e-05	6.0627045e-06	1.053775e-05	6.61845925e-06	5.38695e-06	1.16601425e-05	6.318624999999998e-06	1.35395675e-05	1.826185e-06	1.2676525e-05	1.6094875e-05	1.100315e-05	4.112168e-06	3.2940395000000007e-06	5.9407975e-05	1.27653725e-05	1.5240485000000003e-05	6.314799674999998e-06	1.6309725000000002e-05	1.0115897499999999e-05	2.227277475e-05	6.687025e-06	1.07198055e-05	5.856785e-05	8.95435e-06	2.75493725e-05	6.452614250000001e-06	2.263523150000001e-05	2.1802297500000006e-05	1.480625e-05	9.502e-06	2.1279539e-05	1.08862915e-05	1.2020225e-05	2.0572171750000007e-05	1.092953875e-05	1.0718045e-05	1.32769425e-05	1.7688095250000006e-05	5.95335e-06	1.7567000499999998e-05	1.1682925e-05	1.4782825e-05	1.6106044325e-05	2.8819635e-05	1.150729775e-05	6.3367242499999995e-06	1.3012225e-05	1.0085e-05	1.4305995e-05	5.604735e-05	1.90260225e-05	5.2430500000000006e-06	8.0805e-06	6.2538089e-06	2.7331507499999998e-05	7.0912e-06	1.4652145e-05	3.389625e-06	8.38715e-06	2.1681650000000006e-05	1.1286716e-05	1.003107575e-05	1.17349e-05	4.30788525e-06	1.1256175e-05	1.904337505e-05	1.30645925e-05	9.76245e-06	1.7642509500000002e-05	1.3586056000000003e-05
M00727	1.6011500000000005e-07	5.43789e-06	3.4509803350000005e-05	4.95469e-06	3.85016e-05	4.29298e-07	2.93805e-06	2.43382e-06	1.97052e-06	1.73506e-07	2.79458e-06	2.68273e-05	4.08154e-07	4.391136449999998e-06	0.0	7.826529999999999e-05	3.63677e-07	4.2488e-06	6.91569e-06	1.57066e-06	2.023252295e-05	0.0	1.35107e-07	8.847419999999999e-06	3.9252e-06	1.49183e-05	1.26441e-05	1.96647e-06	0.0	6.83993e-07	4.2331e-06	2.05091e-06	6.10431e-05	6.10881e-05	2.59072e-07	4.37579e-06	1.21474e-05	5.82729e-06	2.01658e-07	1.91917e-06	3.50384e-05	1.89201e-05	5.72856e-06	5.0474e-06	3.2369e-06	4.83939202e-05	1.19309e-05	8.53633e-06	0.0	1.82354e-05	8.902719999999998e-07	4.17033e-06	5.9515e-07	4.32772e-05	1.0382299999999998e-06	5.5356984050000004e-05	7.598820000000002e-07	2.1107e-06	1.70899e-06	3.67376e-07	8.74188e-07	5.52731e-07	3.88153e-06	5.0347e-06	2.17944e-05	1.17864e-05	1.0112e-06	6.14017e-07	3.14106e-05	3.94114e-05	4.24685e-07	3.54544e-06	3.96191e-06	3.89791e-05	2.29465e-06	6.87348e-07	4.819280000000002e-06	1.57385e-07	1.78844e-05	1.53602e-06	2.94894e-08	1.89887e-05	1.7746295350000007e-05	1.50302e-05	4.24021e-05	2.13854e-05	4.617560000000001e-05	0.0	6.587010000000001e-06	6.28958e-05	0.0	4.2963e-05	3.74634e-06	3.36233e-06	2.56103e-05	4.15333e-06	3.16348e-05	5.18508e-07	1.39548e-05	5.89802e-06	1.06884e-05	2.99437e-05	4.8311e-08	1.1413e-05	5.1308e-07	9.5305e-07
M00728	1.51925e-07	5.07313e-06	0.0	3.109625e-06	2.3696235e-05	3.151775e-07	2.6744750000000003e-06	1.743905e-06	1.508105e-06	1.016861e-07	2.7685400000000005e-06	2.6802150000000002e-05	2.871895e-07	0.0	0.0	7.744450000000001e-05	3.439975e-07	2.2476050000000002e-06	6.82735e-06	8.0661625e-07	0.0	0.0	9.49089e-08	8.6478e-06	3.408115e-06	1.381555e-05	1.164685e-05	1.85016e-06	0.0	5.809389999999999e-07	3.884155e-06	1.179697e-06	5.409145000000001e-05	6.026885000000001e-05	1.4867045e-07	4.2765250000000005e-06	1.138815e-05	4.2138800000000016e-06	1.789215e-07	1.7166300000000004e-06	2.261735e-05	1.4907850000000003e-05	5.014450000000002e-06	4.8138150000000014e-06	2.287405e-06	0.0	1.0709249999999999e-05	6.609865e-06	0.0	1.02637e-05	7.321065e-07	3.957285e-06	5.242785e-07	4.035355e-05	6.502415e-07	0.0	5.023175e-07	1.137025e-06	1.3464055e-06	2.54176e-07	7.539924999999998e-07	5.277235000000001e-07	2.249353e-06	4.90893e-06	2.04092e-05	1.15971e-05	9.881965e-07	3.2826500000000003e-07	1.9621545e-05	2.286542e-05	2.243386e-07	3.141935e-06	3.8642800000000016e-06	2.509205e-05	2.060655e-06	5.98989e-07	4.7502e-06	1.52345e-07	1.64043e-05	1.3643549999999998e-06	2.8128849999999995e-08	1.742455e-05	0.0	7.997926500000001e-06	3.8223400000000004e-05	2.12233e-05	4.525965e-05	0.0	6.29115e-06	4.448665e-05	0.0	3.47301e-05	2.6868000000000003e-06	3.049855e-06	2.395385e-05	3.8301800000000005e-06	3.039425e-05	5.07228e-07	7.295919e-06	5.6083800000000015e-06	9.88216e-06	2.70826e-05	4.398745e-08	8.21352e-06	4.658935e-07	7.657055e-07
M00729	2.625755e-05	1.03267e-05	5.44442e-05	1.4868849999999999e-05	7.01043e-05	4.334520000000001e-05	0.0001147695	1.36023e-05	8.796705e-05	7.922409999999999e-05	4.17437e-05	0.0002012465	6.434095e-05	6.71815e-05	2.80442e-05	8.63084e-05	6.74708e-05	2.7900900000000006e-05	5.8553100000000014e-05	4.897e-05	5.4205200000000014e-05	2.038945e-05	5.66806e-05	5.832385e-05	3.57083e-05	6.26267e-05	0.0001073417	0.0001314045	2.73552e-05	3.241055e-05	0.0001053281	5.471730000000001e-05	4.22762e-05	6.449915e-05	6.879325e-06	6.73328e-05	7.056515000000001e-05	4.252695000000001e-05	3.493445e-05	3.631695e-05	4.7324300000000004e-05	2.835001e-05	5.02189e-05	2.38536e-05	6.7105e-05	7.070939999999999e-05	5.507560000000001e-05	2.01765e-05	4.141375e-05	8.207659999999999e-05	6.54398e-05	4.753535e-05	4.37117e-05	7.795095e-05	4.57638e-05	7.148770000000001e-05	3.9032699999999996e-05	4.328065e-05	0.00016442150000000002	5.369770000000001e-05	9.559325e-05	2.385485e-05	7.903535e-05	0.00010390385	8.836239999999999e-05	5.258810000000001e-05	7.090375e-05	4.001955e-05	6.987665e-05	7.307825e-05	5.33983e-05	5.392275e-05	9.50732e-05	8.210579999999999e-05	2.604325e-05	6.49701e-05	5.5461e-05	4.311745000000001e-05	6.518930000000001e-05	8.317814999999999e-05	4.98958e-05	4.90858e-05	4.45335e-05	5.76637e-05	8.472354999999999e-05	0.00017073149999999998	5.3710349999999996e-05	2.40092e-05	4.4927650000000003e-05	0.00010496535	8.421505e-05	5.175555000000001e-05	5.04823e-05	3.93376e-05	5.948125e-05	0.000191216	5.049105000000001e-05	5.802345e-05	6.23485e-05	2.943025e-05	5.760525e-05	9.390709999999999e-05	4.52405e-05	6.023905e-05	7.49882e-05	5.883225000000001e-05
M00631	2.4984299999999997e-05	3.52648e-05	2.448665e-05	2.354145e-05	6.0856e-05	3.055375e-05	6.551125000000001e-05	3.628650000000001e-05	3.649215e-05	4.869420000000001e-05	2.460495e-05	2.6651350000000007e-05	8.406309999999999e-05	1.1494825e-05	3.81515e-05	8.880459999999999e-05	7.009985e-05	3.0706550000000005e-05	4.80869e-05	5.06941e-05	3.32618e-05	1.55283e-05	7.860845000000001e-05	7.00984e-06	1.883445e-05	2.3677199999999998e-05	7.213215e-05	3.68373e-05	4.53733e-05	7.876899999999999e-05	8.235250000000001e-05	7.020600000000001e-05	6.28221e-05	8.48215e-05	3.693845e-05	4.667885e-05	1.47117e-05	2.390565e-05	5.508635000000001e-05	2.775655e-05	5.997885e-05	2.67188e-05	4.045765e-05	7.619074999999999e-06	3.516715e-05	3.413035e-05	3.009225e-05	2.68714e-05	1.4443455000000007e-05	4.95961e-05	4.748655e-05	3.48867e-05	5.49597e-05	6.84146e-05	3.82072e-05	3.379875e-05	4.99525e-05	4.73901e-05	5.81593e-05	1.83755e-05	5.654775e-05	2.6354250000000006e-05	5.103715e-05	9.91132e-05	2.774935e-05	4.865050000000001e-05	7.30805e-05	3.5285e-05	5.103775e-05	7.625275e-05	4.41269e-05	4.199885000000001e-05	3.1632349999999995e-05	8.21855e-05	3.46518e-05	3.2702350000000004e-05	3.021395e-05	1.53821e-05	6.12604e-05	4.938825e-05	3.63506e-05	5.99043e-05	3.1193000000000004e-05	5.27957e-05	6.10439e-05	3.42347e-05	7.980529999999999e-05	2.7678200000000002e-05	6.81344e-05	3.833405e-05	5.990000000000001e-05	5.23317e-05	2.68842e-05	2.2687550000000006e-05	3.926625e-05	5.24e-05	3.73798e-05	4.64468e-05	3.247445e-05	2.84613e-05	4.394235000000001e-05	6.67334e-05	2.30108e-05	4.52779e-05	4.296315e-05	5.20926e-05
M00632	3.53842e-05	7.310205000000001e-05	5.325930000000002e-05	2.8196550000000014e-05	4.54884e-05	2.944565e-05	0.00010379605	1.987285e-05	8.439379999999999e-05	6.939669999999999e-05	4.6369700000000004e-05	0.00013897950000000002	6.147875e-05	8.402700000000001e-05	2.553685e-05	6.75296e-05	5.62237e-05	7.15277e-05	6.953525e-05	0.000114734	6.13427e-05	2.702335e-05	4.37275e-05	5.95314e-05	3.3314650000000005e-05	6.265415e-05	8.992525000000001e-05	0.0001236775	3.408465e-05	4.510465e-05	9.163715e-05	6.302285e-05	4.49782e-05	5.53157e-05	1.887494e-05	5.424895000000001e-05	4.91355e-05	3.691855e-05	3.1547399999999995e-05	2.95425e-05	4.2804049999999996e-05	4.633875e-05	4.316835e-05	7.82205e-05	5.448715e-05	6.503949999999999e-05	4.062800000000001e-05	1.84099e-05	0.0001014654	0.000153798	3.999760000000001e-05	7.131145e-05	7.594310000000001e-05	5.366375e-05	4.577700000000001e-05	6.771705e-05	4.771575e-05	4.22321e-05	0.00012662965000000002	2.320585e-05	8.623924999999999e-05	4.063855e-05	7.8985e-05	9.026465e-05	7.88113e-05	5.59788e-05	8.855859999999999e-05	2.996345e-05	4.197835e-05	5.8028e-05	4.934590000000001e-05	2.522985e-05	7.30598e-05	5.98619e-05	2.420995e-05	7.400825e-05	4.948065e-05	6.669919999999999e-05	5.97862e-05	6.539809999999999e-05	5.325465000000002e-05	3.70077e-05	4.12126e-05	4.859225e-05	8.383354999999999e-05	0.000160685	5.164415e-05	3.42748e-05	3.870155e-05	8.513694999999999e-05	8.97682e-05	3.93733e-05	3.93601e-05	2.700055e-05	4.935665e-05	0.00012699100000000002	4.036705e-05	5.72989e-05	3.902365e-05	5.655950000000001e-05	4.26919e-05	6.6943e-05	3.743805e-05	4.4623e-05	7.991629999999999e-05	6.824935e-05
