Module	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00179	6.770830862068967e-05	8.558437931034484e-05	7.583107758620691e-05	7.074771551724138e-05	5.8528863793103444e-05	5.7215578617241394e-05	8.504787758620691e-05	6.509343275862071e-05	8.22026708793104e-05	7.463757068965517e-05	6.805651206896549e-05	0.00015026886206896548	7.890533275862068e-05	7.874543965517241e-05	6.241772586206897e-05	5.5072070689655176e-05	5.852161724137934e-05	6.440317413793103e-05	6.755493680689657e-05	7.12104155172414e-05	6.397001379310346e-05	6.228211034482758e-05	7.561327586206897e-05	6.49477120689655e-05	6.245116672931036e-05	6.628278620689654e-05	9.530744137931031e-05	9.375637299999996e-05	5.883552413793103e-05	7.303446551724139e-05	9.538296551724136e-05	6.981683620689657e-05	6.520977586206896e-05	5.601725000000001e-05	5.720904137931035e-05	6.055844632068965e-05	9.068430000000002e-05	6.649940881551721e-05	6.61525775862069e-05	5.4349836206896536e-05	5.516631896551723e-05	5.157527413793105e-05	6.0255931034482764e-05	8.131785689655172e-05	7.631109310344829e-05	5.286020172413794e-05	5.7034993103448276e-05	5.197730172413793e-05	8.335473275862068e-05	0.00013726245545517244	4.9345696551724126e-05	8.400642068965517e-05	7.7225929e-05	5.859009655172415e-05	5.736407670689658e-05	6.858934137931035e-05	6.352950258620689e-05	7.669302413793101e-05	9.693269655172412e-05	3.4429837017241384e-05	8.680682931034482e-05	5.776892241379311e-05	8.267844310344828e-05	8.730225862068965e-05	7.641553837068967e-05	6.454097931034483e-05	8.137139310344829e-05	6.400925948275861e-05	5.8318856349999985e-05	6.40867386637931e-05	5.7440567241379294e-05	7.516017068965518e-05	7.025409310344829e-05	5.7785151724137916e-05	6.274261379310345e-05	7.305548275862069e-05	7.258712068965517e-05	5.46109672413793e-05	7.326537413793103e-05	8.239011206896552e-05	6.468955517241378e-05	7.004382413793104e-05	5.529647832931035e-05	6.703747241379312e-05	8.322350823620692e-05	0.0001178371551724138	6.276490344827585e-05	6.38948344827586e-05	8.527212413793106e-05	0.00010263591379310344	7.490181660517242e-05	5.245397931034483e-05	6.101104310344827e-05	5.631089482758621e-05	6.054806206896552e-05	0.0001190742931034483	5.237886206896553e-05	6.834662586206896e-05	6.060125689655173e-05	6.733141724137931e-05	7.169214824655174e-05	8.093318965517242e-05	6.31230344827586e-05	5.153843965517241e-05	8.03391705913793e-05	8.300722931034481e-05
M00180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.347679166666667e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.802608333333333e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00060	5.67801e-05	9.059705e-05	3.4437199999999996e-05	3.6359299999999996e-05	2.6043850000000003e-05	8.040625e-06	2.5364299999999997e-05	5.210625e-05	8.746459999999999e-06	1.771945e-05	1.44278e-05	8.76628e-05	3.952550000000001e-05	2.84979e-05	6.94704e-05	0.0001006897	3.1072600000000005e-05	4.39603e-05	2.047795e-05	4.9471999999999997e-05	3.16791e-05	4.03451e-06	1.0505265e-05	6.020405e-05	1.6512650000000002e-05	1.3910950000000001e-05	4.04491e-05	1.69474e-05	4.76186e-05	7.616814999999999e-05	2.29049e-05	4.55261e-05	5.470490000000001e-05	5.0806850000000006e-05	4.491085e-05	2.675065e-05	4.001255e-05	6.91505e-06	2.306205e-05	1.5002999999999997e-05	6.078675e-05	2.155835e-05	1.613405e-05	1.97475e-05	1.620415e-05	1.97197e-05	1.10505e-05	8.916509999999999e-06	6.272665e-05	2.513035e-05	1.79348e-05	3.639150000000001e-05	4.944555e-05	5.664555e-05	8.877854999999999e-06	5.285135e-06	4.94701e-05	2.369625e-05	1.916185e-05	4.95504e-06	1.470175e-05	2.512195e-05	1.8468e-05	5.070669999999999e-05	3.083405e-05	3.62803e-05	2.679035e-05	1.226925e-05	3.501945e-05	3.72888e-05	5.93417e-05	1.97613e-05	3.62048e-05	3.924925e-05	2.1997e-05	2.38593e-05	1.04023e-05	1.21121e-05	2.8622650000000006e-05	1.038675e-05	2.45005e-05	5.313425e-05	7.950260000000001e-06	4.1978649999999995e-05	3.035065e-05	2.0437650000000002e-05	6.75496e-05	4.33503e-05	9.075965000000001e-05	6.086195e-05	3.10308e-05	3.04485e-05	3.4170950000000008e-06	1.6884899999999998e-05	1.9737149999999998e-05	2.582025e-05	3.837485e-05	3.10558e-05	1.2893699999999998e-05	4.373745e-05	8.2124e-06	3.40829e-05	8.406615000000001e-06	2.81527e-05	9.136945e-06	2.609485e-05
M00181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.507801375e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.973475e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00061	1.11676e-05	1.1736300000000001e-05	2.3549099999999998e-05	1.70052e-05	6.0856e-05	3.6848000000000004e-05	7.117069999999999e-05	3.41375e-05	4.48798e-05	6.12499e-05	2.4753200000000002e-05	3.02948e-05	8.406309999999999e-05	0.0	2.18676e-05	8.03194e-05	8.1405e-05	1.72798e-05	4.8086899999999995e-05	3.8636599999999995e-05	3.32618e-05	1.55283e-05	0.00010551899999999999	7.00984e-06	2.2226599999999998e-05	2.60748e-05	6.36765e-05	3.68373e-05	4.4029499999999996e-05	2.92727e-05	0.000110822	7.53045e-05	6.28221e-05	8.48215e-05	0.0	5.43715e-05	1.47117e-05	2.77666e-05	5.3158900000000004e-05	3.0111700000000002e-05	5.8190200000000004e-05	2.6718800000000002e-05	4.95221e-05	0.0	4.15689e-05	4.33171e-05	3.3214000000000004e-05	2.6871399999999998e-05	5.32721e-06	4.95961e-05	5.80477e-05	2.9966e-05	2.8770900000000003e-05	6.58089e-05	3.8207199999999996e-05	3.70063e-05	5.44666e-05	5.35783e-05	5.8159300000000004e-05	2.25163e-05	6.70597e-05	2.81527e-05	6.04638e-05	0.000104055	2.9673400000000003e-05	3.86792e-05	7.30805e-05	3.6409e-05	6.03598e-05	8.35818e-05	3.7040300000000005e-05	5.01612e-05	3.85177e-05	8.21855e-05	3.8256e-05	4.50136e-05	3.36349e-05	2.04742e-05	6.12604e-05	6.58422e-05	4.2045e-05	5.5177200000000004e-05	3.45535e-05	4.27809e-05	6.96039e-05	4.2305e-05	6.71471e-05	1.82305e-05	4.19364e-05	3.7233e-05	6.850609999999999e-05	5.23317e-05	2.68842e-05	2.26754e-05	4.29e-05	5.71604e-05	4.08838e-05	5.52519e-05	3.55248e-05	1.57838e-05	4.89155e-05	8.32643e-05	2.2831e-05	5.41125e-05	5.6889300000000004e-05	6.70278e-05
M00182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.594658333333333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1567916666666673e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00183	2.9314983333333336e-05	3.269312333333333e-05	2.933006166666667e-05	2.6770982e-05	4.580744000000001e-05	3.0127778333333333e-05	4.250302500000001e-05	2.2157133333333332e-05	4.662935e-05	3.7641538333333336e-05	4.5415385e-05	8.570858333333334e-05	3.5967193333333334e-05	3.2378779999999994e-05	2.171975833333333e-05	3.774465333333333e-05	2.4387863333333336e-05	2.439795e-05	3.643875166666666e-05	3.663338166666667e-05	2.7852570000000006e-05	4.284536833333333e-05	3.2178683333333334e-05	2.09224518e-05	3.280785666666667e-05	4.379391666666667e-05	4.1834723333333334e-05	4.8511186666666665e-05	2.3535896666666665e-05	2.554176166666667e-05	4.855844333333334e-05	3.091795166666667e-05	4.3170021666666665e-05	3.552873166666666e-05	2.0535759e-05	2.901567833333333e-05	5.5866454999999995e-05	4.364803333333333e-05	2.4242108333333335e-05	2.8055555e-05	2.8475093333333332e-05	3.339303166666666e-05	3.5583905e-05	4.6701435e-05	4.4403806666666666e-05	2.4641966666666665e-05	3.9462583333333334e-05	3.476415166666667e-05	3.749103e-05	6.685151333333332e-05	2.654332e-05	3.972216833333333e-05	3.5322729999999995e-05	3.578984999999999e-05	2.4767726666666667e-05	3.9140799999999996e-05	2.6026036666666666e-05	3.253432500000001e-05	4.888171833333333e-05	1.8833850000000006e-05	4.015891833333334e-05	3.353851166666666e-05	4.054856666666667e-05	3.9646446666666666e-05	4.23206e-05	3.2159716666666666e-05	3.669053166666666e-05	3.786425e-05	3.916826666666666e-05	3.878275333333334e-05	1.9265406666666666e-05	3.582898666666667e-05	3.868832333333333e-05	3.582522e-05	3.174947166666667e-05	3.4331816666666666e-05	4.2898349999999985e-05	3.608938333333334e-05	4.227995333333333e-05	3.750603e-05	2.844361666666667e-05	3.0922921666666665e-05	2.9421088333333332e-05	3.454875833333333e-05	5.0905116666666665e-05	6.830972666666667e-05	3.4836037166666666e-05	2.903231833333334e-05	2.6194753166666665e-05	6.204801833333333e-05	3.5460718333333337e-05	3.3800688333333333e-05	4.078583833333333e-05	3.3948716666666666e-05	3.7934236666666665e-05	5.957155149999999e-05	3.7777365e-05	2.9282698333333338e-05	4.2372235e-05	3.038648333333333e-05	4.0324433333333336e-05	4.357130833333334e-05	4.132070000000001e-05	2.8422218333333336e-05	4.555232e-05	3.64321e-05
M00162	0.0	0.0	1.39995e-08	0.0	5.709175e-08	3.5936249999999998e-09	0.0	0.0	0.0	0.0	1.08889375e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08860875e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2063825000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8379125e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00283	5.582056666666667e-06	7.767113333333333e-06	1.4401699999999996e-06	5.076486666666668e-06	5.856963333333332e-05	1.3169033333333335e-07	1.0125966666666666e-05	3.4414099999999996e-06	1.4468833333333338e-06	1.4662866666666666e-05	8.928766666666667e-06	3.670053e-05	5.945256666666667e-07	6.291700000000001e-07	0.0	8.306383333333334e-05	1.4309833333333334e-06	1.7223800000000003e-05	1.5021300000000001e-05	4.43606e-05	9.285523333333332e-06	1.9042366666666667e-06	5.320866666666667e-07	9.885543333333336e-06	9.206613333333333e-06	1.885046e-05	1.3414866666666668e-05	6.696190000000001e-06	2.0079433333333336e-06	1.1148843333333333e-05	1.02519e-05	1.2413150000000003e-05	0.000157655	0.00010148296666666666	1.3497266666666667e-06	1.1393633333333332e-05	1.5411863333333333e-05	5.022006666666667e-06	1.4814216666666668e-06	2.43519e-06	2.5978926666666667e-05	9.219773333333334e-06	7.748973333333332e-06	5.277886666666666e-06	4.9701433333333325e-06	5.205483333333333e-06	1.8137796666666666e-05	2.033753333333333e-05	3.688090000000001e-06	3.599173333333333e-05	4.718236666666666e-06	2.65813e-06	6.358226666666666e-06	4.7312766666666665e-05	6.9037e-06	4.571243333333333e-06	5.310903333333333e-07	4.115886666666667e-06	8.405642666666667e-07	2.2109099999999997e-06	1.1501933333333332e-05	2.149403333333333e-06	6.721610000000001e-06	1.2408833333333334e-05	1.2166166666666667e-05	1.2609506666666666e-05	6.237203333333333e-06	1.79482e-06	4.973416666666667e-05	5.7770433333333325e-05	6.583776666666666e-06	2.6291050000000003e-06	5.277176666666667e-06	3.4864300000000004e-05	3.116721000000001e-06	2.9184299999999998e-05	3.6802433333333328e-06	3.1295850000000003e-06	1.564230966666667e-05	1.103213e-05	3.8524733333333326e-06	5.295260000000001e-05	5.9395000000000005e-06	2.432806666666667e-05	8.043223333333335e-05	6.57518e-05	7.345196666666666e-05	1.5606783333333332e-07	8.270866666666667e-06	4.06506e-05	1.2939866666666667e-06	4.5282166666666665e-05	8.69196e-06	1.068636e-05	3.09808e-05	1.7145533333333334e-05	3.211879e-05	7.94813e-07	2.561303333333333e-05	5.170013333333333e-06	1.485328e-05	5.49567e-05	5.153673333333334e-06	2.2865233333333333e-05	1.0170010000000002e-05	8.003756666666667e-06
M00163	0.0	0.0	7.203666666666667e-08	0.0	1.3155829999999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.738234999999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.201e-09	0.0	0.0	0.0	0.0	3.580616666666667e-08	0.0	0.0	0.0	0.0	3.746116666666667e-09	0.0	0.0	0.0	0.0	1.3910683333333332e-08	0.0	2.5937166666666664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.552878333333334e-08	0.0	8.435950000000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.137491666666667e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76722e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00045	3.1570575e-05	4.379719e-05	2.00056945e-05	5.0120299999999995e-05	2.678135e-06	9.2618e-06	2.122615e-05	2.74005015e-05	1.32742e-05	1.4005429999999998e-05	1.44077e-05	2.132795e-05	2.4278855e-05	2.016065e-05	0.000100174	2.2857462999999998e-05	2.8125794999999997e-05	3.248963e-05	1.783905e-05	3.3690940499999994e-05	2.6391925e-05	5.52303e-06	1.1671894999999999e-05	3.3079099999999993e-07	1.5553745e-05	8.929085000000001e-06	2.5188784999999997e-05	8.382774999999999e-06	2.861693e-05	5.1937075000000006e-05	1.728904e-05	7.72392e-05	4.2880150000000007e-05	2.790075e-05	2.9291493e-05	2.0362295e-05	1.48664e-05	6.919015e-06	2.0873265000000007e-05	2.0329520000000004e-05	2.2278485e-05	2.1129525e-05	1.3163585000000001e-05	4.728474e-06	1.3707220000000003e-05	1.0887565000000003e-05	2.5650850000000004e-06	5.5599549999999995e-06	4.4979255e-05	9.5841e-06	1.2897060000000001e-05	4.25735e-05	3.8014399999999986e-05	2.3589274999999996e-05	8.082935e-06	4.762815e-06	4.55056705e-05	1.5722235e-05	1.014101e-05	6.6308450000000016e-06	8.722220499999999e-06	2.1094529999999998e-05	2.351515e-05	3.6455790000000004e-05	1.1345009999999996e-05	2.804315e-05	2.923613e-05	8.122064999999999e-06	4.607751e-06	1.363965e-05	4.34296845e-05	1.2348051499999999e-05	2.0415205e-05	1.256375e-05	1.4061565e-05	1.9916365e-05	9.255285e-06	8.220549999999999e-06	2.1048200000000003e-05	6.5749684999999985e-06	1.8344785e-05	3.7841895e-05	6.2394100000000015e-06	2.5437095000000007e-05	1.6756e-05	5.410035000000001e-06	4.550815e-05	2.9529105e-05	3.690784e-05	8.470055e-05	3.24985e-05	1.75373e-05	3.121629999999999e-06	1.4149625000000001e-05	4.385175e-06	1.6336115000000002e-05	1.1078985e-05	2.5611515e-05	3.99539e-06	4.7285249999999996e-05	1.169765e-05	1.70898e-05	8.46222e-06	2.04106e-05	7.021030000000001e-06	1.6148195000000002e-05
M00166	0.0	0.0	1.91806e-07	5.9944100000000004e-06	5.2143500000000007e-05	0.0	7.919450000000001e-07	0.0	0.0	0.0	2.0606099999999997e-06	3.8867e-06	1.2478099999999998e-07	0.0	0.0	8.21222e-05	0.0	3.6117400000000003e-06	4.84046e-06	0.0	0.0	0.0	0.0	0.0	2.54077e-06	1.53591e-05	3.09353e-06	0.0	0.0	0.0	3.0216200000000006e-06	0.0	4.73503e-05	5.62672e-05	0.0	2.9464599999999994e-06	3.7356e-06	1.65145e-06	0.0	1.0276099999999999e-07	0.0	0.0	0.0	0.0	8.74307e-07	0.0	1.33538e-05	0.0	0.0	1.98884e-05	1.43888e-07	5.71547e-07	1.18205e-06	4.64447e-05	1.1632e-06	0.0	0.0	2.51143e-06	0.0	0.0	0.0	0.0	3.2050599999999998e-06	0.0	1.18661e-06	0.0	9.04007e-07	0.0	4.22326e-05	4.71515e-05	0.0	2.67628e-06	0.0	4.1240600000000006e-05	3.8164700000000006e-07	3.2058100000000006e-07	3.73855e-07	0.0	1.3284400000000001e-05	1.31298e-07	0.0	1.37174e-05	0.0	1.7490599999999998e-05	2.62094e-05	1.35657e-05	4.90528e-05	0.0	0.0	1.20933e-05	0.0	2.5705100000000002e-05	0.0	3.1918599999999996e-06	0.0	1.3337299999999998e-06	0.0	1.83931e-07	1.67667e-05	4.4806199999999995e-07	7.608389999999999e-06	2.9653000000000002e-05	0.0	7.326569999999999e-06	0.0	3.6766500000000003e-07
M00287	1.7933671999999999e-06	1.0397691749999996e-05	1.5809473500000002e-06	2.214185e-06	2.6941350000000003e-05	6.505625000000001e-07	3.9092122e-06	3.2849237499999996e-06	4.5180604e-06	4.0011000000000005e-06	2.55605e-06	1.0171127499999997e-05	2.91089135e-06	1.9694775000000003e-08	2.484115e-06	4.027225820000001e-05	3.3191750000000003e-06	9.5373675e-06	3.176775e-06	5.814147e-06	5.60105e-06	1.173515e-06	1.322527575e-06	2.9921785000000007e-06	6.579275e-07	5.8501675000000014e-06	5.3081554e-06	4.587901875e-06	2.7107500000000004e-07	3.4168228500000006e-06	3.4882e-06	3.4886475000000007e-06	8.16525e-07	7.734682500000001e-06	2.0899675e-07	3.54536925e-06	3.94364145e-06	2.16572425e-06	3.5538249999999996e-07	1.4645400000000002e-06	1.49106025e-05	2.647325e-07	2.404665e-06	2.072225e-05	4.43651125e-06	2.0840635e-06	7.6478475e-06	1.46304425e-06	3.19055e-07	1.2060047500000001e-05	1.018268625e-06	9.40433375e-06	1.157232875e-06	1.1975942500000001e-05	1.9629349999999998e-06	4.68345e-06	2.79728725e-06	1.2218755e-06	6.7077935e-06	1.40195e-06	5.116975e-06	1.5060329500000004e-06	8.1690925e-06	7.464744275e-06	6.823574999999999e-06	4.6831300000000005e-06	2.831570250000001e-06	6.162145e-07	2.31058e-05	2.519469e-05	2.4563785000000003e-06	9.188410000000001e-07	3.138518e-06	2.1648085e-05	1.487024475e-06	3.468677075e-06	3.4715417e-06	1.0021528775e-05	2.6418941000000003e-06	6.929656275e-06	5.43638775e-07	7.784891000000002e-07	2.8309500000000004e-06	1.01918025e-05	7.645877500000001e-06	8.190802500000001e-06	2.576275e-06	2.1770475e-08	1.7093200000000002e-06	2.418743925e-06	2.864925e-06	6.962005e-06	2.63725e-06	1.281684425e-06	1.0742757500000004e-05	1.0946824999999998e-05	1.20906375e-05	2.0137335e-06	9.6339925e-06	7.599940000000002e-07	3.9616750000000005e-06	8.685445e-06	1.135235e-06	3.994030000000001e-06	5.19335e-06	2.8276e-06
M00046	2.1092124999999997e-06	3.5473075e-06	3.83393e-06	2.3004875e-06	2.3357699999999998e-05	1.0797875e-06	5.0996225e-06	1.9837125e-06	1.89411675e-06	4.3674825000000014e-06	1.487135e-06	1.251343e-06	2.8144525e-07	5.427845e-07	0.0	6.4583275e-05	2.769335e-06	3.916685e-06	1.7654125e-05	1.831105e-05	7.002165e-06	0.0	1.12687e-05	4.4200075e-06	9.33288e-07	9.24684e-06	2.4653375e-06	3.4183325e-06	1.7413415000000001e-06	7.331110000000001e-06	1.2472724999999999e-06	9.492035e-06	2.14137e-06	1.2661545e-05	9.83247e-07	3.7066525e-06	1.265242675e-05	9.9516e-07	1.0156315e-06	6.81127e-07	1.3071600000000004e-05	0.0	2.2711625e-06	1.37808e-06	2.4384099999999997e-06	2.1427075e-05	1.192726e-05	2.45538175e-06	1.022508e-05	1.221595e-05	1.6435525e-06	3.0155525e-06	3.3733400000000002e-06	2.1352575e-05	6.4026125e-07	3.61454e-06	6.18431e-06	1.6832849999999996e-06	1.043825e-06	7.728419999999998e-07	6.8292875e-06	2.3770725000000003e-06	2.304885e-06	4.750455e-06	5.172174999999999e-06	2.740745e-06	6.107302499999999e-06	4.3028675e-06	2.5082725e-05	1.4449325e-05	3.0842174999999996e-06	2.03229e-06	3.3155099999999997e-06	1.9569425e-05	7.442545e-07	1.3751825e-05	2.9754432500000003e-06	6.732260000000001e-06	3.1418835000000002e-06	3.29895e-06	5.650610000000001e-07	2.02726e-06	2.1654125e-06	8.725025e-06	7.5039975e-06	3.4565425000000007e-06	1.406576e-05	9.175100000000001e-07	2.531554e-06	2.2887075e-06	8.875099999999999e-06	1.30660475e-05	4.76454e-06	1.2043725e-06	1.2971005e-05	6.1384150000000014e-06	1.638625e-05	1.9413874999999997e-06	7.682375e-06	3.325359500000001e-06	1.21693e-06	9.40058e-06	1.166245e-06	3.730315e-06	4.286735e-06	2.5579575000000003e-06
M00288	0.0	0.0	0.0	0.0	0.0	2.6650999999999998e-08	0.0	0.0	2.68762e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.48926e-08	0.0	0.0	0.0	0.0	0.0	9.67054e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.200126e-07	0.0	1.837698e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66122e-09	0.0	0.0	6.0953e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.79516e-07	0.0	0.0	0.0	0.0	3.2982199999999995e-08	0.0	0.0	4.21114e-09	7.85058e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6394e-08	0.0	4.33612e-09	0.0	0.0	0.0	0.0	0.0	2.5354e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2091e-08	0.0	0.0	0.0	0.0	0.0
M00289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.140610000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0322533333333335e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
